DriverNumber,Team,FastestFPLap,MeanFPLaps,StdFPLaps,GP,FastestLapRace,Year,FasterThanTeammateRace,FasterThanTeammateFP
24,Alfa Romeo,93.575,94.44014285714286,0.7809890119167464,Singapore Grand Prix,95.867,2023,1.0,0.0
27,Haas F1 Team,92.896,93.77985714285714,0.8601223216283028,Singapore Grand Prix,95.867,2023,0.0,1.0
31,Alpine,92.979,94.0168888888889,0.5575614454318905,Singapore Grand Prix,95.867,2023,0.0,1.0
40,AlphaTauri,93.285,94.006,0.6817396863906353,Singapore Grand Prix,95.867,2023,1.0,0.0
44,Mercedes,92.535,93.41866666666667,0.6886303636769009,Singapore Grand Prix,95.867,2023,1.0,0.0
55,Ferrari,92.065,93.0698888888889,0.6353792296196809,Singapore Grand Prix,95.867,2023,1.0,1.0
63,Mercedes,92.134,93.1653,0.7105130611044359,Singapore Grand Prix,95.867,2023,0.0,1.0
77,Alfa Romeo,93.105,94.12750000000001,0.7874768250558228,Singapore Grand Prix,95.867,2023,0.0,1.0
81,McLaren,92.73,93.673,0.6871980791591307,Singapore Grand Prix,95.867,2023,0.0,0.0
1,Red Bull Racing,90.267,91.072,0.43815196320129035,Japanese Grand Prix,94.183,2023,1.0,1.0
2,Williams,92.002,92.422,0.3226290439498613,Japanese Grand Prix,94.183,2023,0.0,0.0
4,McLaren,90.507,91.57414285714286,0.6145389511243173,Japanese Grand Prix,94.183,2023,1.0,1.0
10,Alpine,92.179,93.06944444444444,0.6047646210829297,Japanese Grand Prix,94.183,2023,0.0,0.0
11,Red Bull Racing,91.004,91.79119999999999,0.45756547072522624,Japanese Grand Prix,94.183,2023,0.0,0.0
14,Aston Martin,91.492,92.26477777777775,0.5082170966072955,Japanese Grand Prix,94.183,2023,1.0,1.0
16,Ferrari,91.008,91.80914285714285,0.6181004145355172,Japanese Grand Prix,94.183,2023,1.0,1.0
18,Aston Martin,91.771,93.0343,0.6148707262506496,Japanese Grand Prix,94.183,2023,0.0,0.0
20,Haas F1 Team,91.88,92.49566666666665,0.6169372379388003,Japanese Grand Prix,94.183,2023,0.0,0.0
22,AlphaTauri,91.951,92.86466666666666,0.5670012737591024,Japanese Grand Prix,94.183,2023,0.0,1.0
23,Williams,91.555,92.59212500000001,0.6252832233276354,Japanese Grand Prix,94.183,2023,1.0,1.0
24,Alfa Romeo,91.668,92.66133333333335,0.6405907863492494,Japanese Grand Prix,94.183,2023,1.0,1.0
27,Haas F1 Team,91.797,92.351,0.6476785468116083,Japanese Grand Prix,94.183,2023,1.0,1.0
31,Alpine,91.794,92.70714285714284,0.6658971238801359,Japanese Grand Prix,94.183,2023,1.0,1.0
40,AlphaTauri,92.048,93.10558333333334,0.6213129187901669,Japanese Grand Prix,94.183,2023,1.0,0.0
44,Mercedes,91.159,91.927,0.41223334815773005,Japanese Grand Prix,94.183,2023,1.0,1.0
55,Ferrari,91.137,91.8487142857143,0.4272505836444109,Japanese Grand Prix,94.183,2023,0.0,0.0
63,Mercedes,91.328,92.108,0.6885107116087608,Japanese Grand Prix,94.183,2023,0.0,0.0
77,Alfa Romeo,91.699,92.51942857142856,0.641738677821621,Japanese Grand Prix,94.183,2023,0.0,0.0
81,McLaren,90.555,91.83019999999999,0.7231772673418283,Japanese Grand Prix,94.183,2023,0.0,0.0
1,Red Bull Racing,87.428,88.372,0.9440000000000026,Qatar Grand Prix,84.319,2023,1.0,1.0
2,Williams,88.55,88.84999999999998,0.26820514536451157,Qatar Grand Prix,84.319,2023,0.0,1.0
4,McLaren,88.441,89.38600000000001,0.6693882779573187,Qatar Grand Prix,84.319,2023,0.0,0.0
10,Alpine,88.821,90.042,0.65073101750482,Qatar Grand Prix,84.319,2023,0.0,0.0
11,Red Bull Racing,88.016,88.016,0.0,Qatar Grand Prix,84.319,2023,0.0,0.0
14,Aston Martin,87.919,88.66066666666666,0.6210788105296193,Qatar Grand Prix,84.319,2023,1.0,1.0
16,Ferrari,87.909,88.4408,0.44360766449645134,Qatar Grand Prix,84.319,2023,1.0,0.0
18,Aston Martin,88.69,89.57166666666667,0.8153094845244725,Qatar Grand Prix,84.319,2023,0.0,0.0
20,Haas F1 Team,89.502,89.502,0.0,Qatar Grand Prix,84.319,2023,1.0,0.0
22,AlphaTauri,88.027,88.027,0.0,Qatar Grand Prix,84.319,2023,1.0,1.0
23,Williams,88.59,89.12725,0.5044221322463963,Qatar Grand Prix,84.319,2023,1.0,0.0
24,Alfa Romeo,89.106,89.106,0.0,Qatar Grand Prix,84.319,2023,0.0,0.0
27,Haas F1 Team,88.171,88.54150000000001,0.37049999999999983,Qatar Grand Prix,84.319,2023,0.0,1.0
31,Alpine,88.732,89.71119999999999,0.6134229862012004,Qatar Grand Prix,84.319,2023,1.0,1.0
40,AlphaTauri,89.238,89.694,0.45600000000000307,Qatar Grand Prix,84.319,2023,0.0,0.0
44,Mercedes,88.679,89.53500000000001,0.6226786222977828,Qatar Grand Prix,84.319,2023,0.0,0.0
55,Ferrari,87.762,88.54833333333333,0.5652376098204673,Qatar Grand Prix,84.319,2023,0.0,1.0
63,Mercedes,88.336,89.464,0.6339884331226654,Qatar Grand Prix,84.319,2023,1.0,1.0
77,Alfa Romeo,89.041,89.156,0.11500000000000199,Qatar Grand Prix,84.319,2023,1.0,1.0
81,McLaren,88.38,88.8075,0.427500000000002,Qatar Grand Prix,84.319,2023,1.0,1.0
1,Red Bull Racing,95.912,97.03233333333334,0.7959440237157916,United States Grand Prix,98.139,2023,1.0,1.0
2,Williams,96.987,97.964,0.701391117708233,United States Grand Prix,98.139,2023,0.0,0.0
3,AlphaTauri,97.152,97.98666666666668,0.5937128000042532,United States Grand Prix,98.139,2023,0.0,0.0
4,McLaren,97.256,98.0854,0.6200653513945111,United States Grand Prix,98.139,2023,1.0,1.0
10,Alpine,96.705,97.64699999999999,0.9420000000000002,United States Grand Prix,98.139,2023,1.0,1.0
11,Red Bull Racing,96.212,96.212,0.0,United States Grand Prix,98.139,2023,0.0,0.0
14,Aston Martin,97.84,98.61425000000001,0.5576514928698728,United States Grand Prix,98.139,2023,0.0,1.0
16,Ferrari,96.068,96.306,0.23799999999999955,United States Grand Prix,98.139,2023,0.0,1.0
18,Aston Martin,99.94,99.94,0.0,United States Grand Prix,98.139,2023,1.0,0.0
20,Haas F1 Team,96.472,97.286,0.8140000000000001,United States Grand Prix,98.139,2023,0.0,1.0
22,AlphaTauri,97.104,97.79966666666667,0.5064387645335052,United States Grand Prix,98.139,2023,1.0,1.0
23,Williams,96.492,97.16633333333333,0.9234126319738556,United States Grand Prix,98.139,2023,1.0,1.0
24,Alfa Romeo,97.418,97.754,0.4348087702273994,United States Grand Prix,98.139,2023,0.0,1.0
27,Haas F1 Team,96.702,96.702,0.0,United States Grand Prix,98.139,2023,1.0,0.0
31,Alpine,97.066,97.991,0.9249999999999972,United States Grand Prix,98.139,2023,0.0,0.0
44,Mercedes,96.193,97.043,0.6040700842341638,United States Grand Prix,98.139,2023,0.0,1.0
55,Ferrari,96.533,97.6952,0.7749671993058811,United States Grand Prix,98.139,2023,1.0,0.0
63,Mercedes,96.474,96.7245,0.2504999999999953,United States Grand Prix,98.139,2023,1.0,0.0
77,Alfa Romeo,97.517,98.476,0.7073532827849666,United States Grand Prix,98.139,2023,1.0,0.0
81,McLaren,98.42,98.94680000000001,0.6643039665695238,United States Grand Prix,98.139,2023,0.0,0.0
1,Red Bull Racing,77.887,78.76014285714284,0.5988738070200541,Mexico City Grand Prix,81.334,2023,1.0,1.0
2,Williams,78.718,79.3828,0.44554479011654785,Mexico City Grand Prix,81.334,2023,0.0,0.0
3,AlphaTauri,78.499,79.10300000000002,0.4427808229167761,Mexico City Grand Prix,81.334,2023,1.0,0.0
4,McLaren,78.48,79.48700000000001,0.7129852733401985,Mexico City Grand Prix,81.334,2023,1.0,0.0
11,Red Bull Racing,78.026,78.934,0.642614192186884,Mexico City Grand Prix,81.334,2023,0.0,0.0
14,Aston Martin,79.471,80.3028,0.6743870995207404,Mexico City Grand Prix,81.334,2023,0.0,0.0
16,Ferrari,78.952,79.93436363636364,0.6889700181796108,Mexico City Grand Prix,81.334,2023,1.0,1.0
18,Aston Martin,79.094,80.3665,0.5279888729888177,Mexico City Grand Prix,81.334,2023,1.0,1.0
23,Williams,77.957,79.32487499999999,0.5941412789690687,Mexico City Grand Prix,81.334,2023,1.0,1.0
24,Alfa Romeo,78.917,79.8055,0.6857249813153949,Mexico City Grand Prix,81.334,2023,1.0,0.0
27,Haas F1 Team,79.32,80.20771428571427,0.5867013633833841,Mexico City Grand Prix,81.334,2023,1.0,1.0
31,Alpine,79.077,80.28750000000001,0.5543079018018802,Mexico City Grand Prix,81.334,2023,1.0,1.0
41,AlphaTauri,81.941,82.49575,0.5532550835735739,Mexico City Grand Prix,81.334,2023,,0.0
42,Mercedes,82.937,83.7795,0.8425000000000011,Mexico City Grand Prix,81.334,2023,,0.0
44,Mercedes,78.522,79.17,0.3420389841328985,Mexico City Grand Prix,81.334,2023,1.0,0.0
50,Haas F1 Team,81.313,82.1275,0.5450607764277307,Mexico City Grand Prix,81.334,2023,,0.0
55,Ferrari,79.257,79.97279999999999,0.6504416653321027,Mexico City Grand Prix,81.334,2023,0.0,0.0
61,Alpine,82.109,82.845,0.5357774724640841,Mexico City Grand Prix,81.334,2023,,0.0
81,McLaren,78.392,79.3606,0.6506896648941044,Mexico City Grand Prix,81.334,2023,0.0,1.0
10,Alpine,79.509,80.25755555555556,0.5371765923400078,Mexico City Grand Prix,81.334,2023,0.0,0.0
20,Haas F1 Team,79.573,80.23225000000001,0.5297831513931011,Mexico City Grand Prix,81.334,2023,0.0,0.0
22,AlphaTauri,78.45,78.80366666666667,0.35552808921690426,Mexico City Grand Prix,81.334,2023,0.0,1.0
63,Mercedes,78.248,79.10139999999998,0.617227543131377,Mexico City Grand Prix,81.334,2023,0.0,1.0
77,Alfa Romeo,78.437,79.30071428571429,0.6753218733708115,Mexico City Grand Prix,81.334,2023,0.0,1.0
1,Red Bull Racing,72.793,73.26950000000001,0.42210217957267054,São Paulo Grand Prix,72.486,2023,1.0,1.0
2,Williams,72.579,73.6842,0.8475270851129204,São Paulo Grand Prix,72.486,2023,1.0,0.0
3,AlphaTauri,72.778,73.99125000000001,0.7294721978937899,São Paulo Grand Prix,72.486,2023,0.0,0.0
4,McLaren,73.629,74.421375,0.7372406217613074,São Paulo Grand Prix,72.486,2023,1.0,1.0
10,Alpine,72.184,73.36514285714286,0.5968147423905471,São Paulo Grand Prix,72.486,2023,1.0,1.0
11,Red Bull Racing,73.056,73.679,0.7636520804659654,São Paulo Grand Prix,72.486,2023,0.0,0.0
14,Aston Martin,72.615,73.2945,0.5224602855720262,São Paulo Grand Prix,72.486,2023,1.0,0.0
16,Ferrari,71.84,72.87950000000001,0.8870035231046152,São Paulo Grand Prix,72.486,2023,0.0,0.0
18,Aston Martin,72.136,73.53025,0.8103142523120291,São Paulo Grand Prix,72.486,2023,0.0,1.0
20,Haas F1 Team,72.592,72.69966666666666,0.10609534496019053,São Paulo Grand Prix,72.486,2023,0.0,0.0
22,AlphaTauri,72.714,73.45880000000001,0.7402198051930261,São Paulo Grand Prix,72.486,2023,1.0,1.0
23,Williams,72.044,73.116,0.8764362498208303,São Paulo Grand Prix,72.486,2023,0.0,1.0
24,Alfa Romeo,72.481,73.15833333333333,0.47908338406679396,São Paulo Grand Prix,72.486,2023,0.0,1.0
27,Haas F1 Team,71.928,72.8135,0.8855000000000004,São Paulo Grand Prix,72.486,2023,1.0,1.0
31,Alpine,72.779,73.75349999999999,0.6098952778961343,São Paulo Grand Prix,72.486,2023,0.0,0.0
44,Mercedes,72.638,73.53433333333334,0.765838248079984,São Paulo Grand Prix,72.486,2023,1.0,0.0
55,Ferrari,71.732,71.732,0.0,São Paulo Grand Prix,72.486,2023,1.0,1.0
63,Mercedes,71.865,72.93766666666666,0.789877768321714,São Paulo Grand Prix,72.486,2023,0.0,1.0
77,Alfa Romeo,73.012,73.6184,0.7030830960846657,São Paulo Grand Prix,72.486,2023,1.0,0.0
81,McLaren,73.838,74.83577777777778,0.6388122272846677,São Paulo Grand Prix,72.486,2023,0.0,0.0
1,Red Bull Racing,94.653,95.82875,0.680886324947122,Las Vegas Grand Prix,95.49,2023,1.0,1.0
3,AlphaTauri,97.68,98.11416666666666,0.4440797288275532,Las Vegas Grand Prix,95.49,2023,1.0,0.0
4,McLaren,95.089,95.9765,0.8875000000000028,Las Vegas Grand Prix,95.49,2023,0.0,0.0
10,Alpine,96.485,97.54316666666666,0.6741061777560643,Las Vegas Grand Prix,95.49,2023,0.0,0.0
11,Red Bull Racing,94.706,95.4986,0.7627234361156079,Las Vegas Grand Prix,95.49,2023,0.0,0.0
14,Aston Martin,94.788,95.88966666666666,0.7842069596449387,Las Vegas Grand Prix,95.49,2023,0.0,1.0
16,Ferrari,95.265,96.45322222222222,0.642035093844872,Las Vegas Grand Prix,95.49,2023,1.0,1.0
18,Aston Martin,95.253,96.43585714285715,0.6985258822429288,Las Vegas Grand Prix,95.49,2023,1.0,0.0
20,Haas F1 Team,95.067,96.04249999999999,0.9445227630925593,Las Vegas Grand Prix,95.49,2023,1.0,1.0
22,AlphaTauri,96.087,96.79771428571429,0.5795601076397044,Las Vegas Grand Prix,95.49,2023,0.0,1.0
23,Williams,94.726,95.78960000000001,0.6886338940249752,Las Vegas Grand Prix,95.49,2023,1.0,0.0
24,Alfa Romeo,95.881,96.66659999999999,0.7186330357004197,Las Vegas Grand Prix,95.49,2023,1.0,0.0
27,Haas F1 Team,95.112,96.1685,0.6483326692370243,Las Vegas Grand Prix,95.49,2023,0.0,0.0
31,Alpine,95.297,96.53999999999999,0.6561804629825563,Las Vegas Grand Prix,95.49,2023,1.0,1.0
44,Mercedes,94.853,95.76825,0.6663862900000269,Las Vegas Grand Prix,95.49,2023,1.0,0.0
55,Ferrari,95.782,96.63644444444445,0.6520100733903368,Las Vegas Grand Prix,95.49,2023,0.0,0.0
63,Mercedes,94.093,94.59466666666667,0.4136120028346444,Las Vegas Grand Prix,95.49,2023,0.0,1.0
77,Alfa Romeo,94.908,95.26825000000001,0.49920004757612124,Las Vegas Grand Prix,95.49,2023,0.0,1.0
81,McLaren,94.491,94.896,0.40500000000000114,Las Vegas Grand Prix,95.49,2023,1.0,1.0
2,Williams,94.645,95.49119999999999,0.7279704389602659,Las Vegas Grand Prix,95.49,2023,0.0,1.0
2,Williams,85.205,86.25212499999999,0.6448138176055186,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
3,AlphaTauri,85.467,86.38745454545456,0.6761895059329788,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
10,Alpine,85.303,86.208,0.6426422021622932,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
18,Aston Martin,85.405,86.3146,0.6703283076224664,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
20,Haas F1 Team,85.652,86.74522222222222,0.6899896581797893,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
22,AlphaTauri,85.222,86.022625,0.5852791935264738,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
29,McLaren,87.114,87.73525000000001,0.6750623582307035,Abu Dhabi Grand Prix,86.993,2023,,0.0
34,Aston Martin,86.36,87.393625,0.6397176989696299,Abu Dhabi Grand Prix,86.993,2023,,0.0
36,Red Bull Racing,87.208,87.89916666666666,0.5893446690086257,Abu Dhabi Grand Prix,86.993,2023,,0.0
37,Red Bull Racing,87.244,87.82633333333335,0.7342181026249743,Abu Dhabi Grand Prix,86.993,2023,,0.0
39,Ferrari,86.703,87.6572,0.5246600423131137,Abu Dhabi Grand Prix,86.993,2023,,0.0
42,Mercedes,86.815,87.8176,0.7371253896047816,Abu Dhabi Grand Prix,86.993,2023,,0.0
45,Williams,87.46,88.21516666666668,0.5493612705274682,Abu Dhabi Grand Prix,86.993,2023,,0.0
50,Haas F1 Team,87.569,88.3325,0.6519242670740202,Abu Dhabi Grand Prix,86.993,2023,,0.0
55,Ferrari,85.713,86.51033333333334,0.5281302448786245,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
61,Alpine,86.865,87.7275,0.7143211812623238,Abu Dhabi Grand Prix,86.993,2023,,0.0
63,Mercedes,84.418,85.488,0.6487310690879554,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
77,Alfa Romeo,85.024,86.16000000000001,0.6390997140074807,Abu Dhabi Grand Prix,86.993,2023,0.0,1.0
81,McLaren,84.81,85.75625,0.7301971908327219,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
98,Alfa Romeo,87.093,88.1048,0.6397528897941746,Abu Dhabi Grand Prix,86.993,2023,,0.0
1,Red Bull Racing,84.982,85.621625,0.538258984481448,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
11,Red Bull Racing,85.112,85.86099999999999,0.7046130143561102,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
14,Aston Martin,85.343,86.09449999999998,0.5931665027629244,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
16,Ferrari,84.809,85.76766666666667,0.7579731012524269,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
23,Williams,84.929,85.5764,0.3888576089007381,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
24,Alfa Romeo,85.223,85.81411111111112,0.6581724604192438,Abu Dhabi Grand Prix,86.993,2023,1.0,0.0
27,Haas F1 Team,85.584,86.38859999999998,0.5803704334302363,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
31,Alpine,85.194,85.97444444444444,0.5787371522185385,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
4,McLaren,84.513,85.24549999999999,0.47021298365740355,Abu Dhabi Grand Prix,86.993,2023,1.0,1.0
44,Mercedes,85.292,85.97499999999998,0.5694684656180117,Abu Dhabi Grand Prix,86.993,2023,0.0,0.0
1,Red Bull Racing,91.936,92.9654,0.6630826796109193,Bahrain Grand Prix,94.57,2022,0.0,1.0
3,McLaren,94.166,94.90075,0.7341796016643375,Bahrain Grand Prix,94.57,2022,1.0,0.0
4,McLaren,93.28,94.13666666666667,0.7842228991527557,Bahrain Grand Prix,94.57,2022,0.0,1.0
6,Williams,94.486,95.48783333333334,0.5952280842015278,Bahrain Grand Prix,94.57,2022,0.0,1.0
10,AlphaTauri,93.621,94.51555555555557,0.5897924514627737,Bahrain Grand Prix,94.57,2022,0.0,1.0
11,Red Bull Racing,92.791,93.62950000000001,0.6537613606406151,Bahrain Grand Prix,94.57,2022,1.0,0.0
14,Alpine,92.877,94.0146,0.7480170051542953,Bahrain Grand Prix,94.57,2022,0.0,1.0
16,Ferrari,92.023,93.00385714285714,0.655950875462796,Bahrain Grand Prix,94.57,2022,1.0,1.0
18,Aston Martin,93.92,94.68071428571427,0.5796865444323502,Bahrain Grand Prix,94.57,2022,1.0,1.0
20,Haas F1 Team,93.183,94.01966666666668,0.5779526124365394,Bahrain Grand Prix,94.57,2022,1.0,0.0
22,AlphaTauri,93.789,94.65744444444445,0.48251450435565163,Bahrain Grand Prix,94.57,2022,1.0,0.0
23,Williams,94.735,95.58677777777777,0.5058550028917553,Bahrain Grand Prix,94.57,2022,1.0,0.0
24,Alfa Romeo,93.88,94.87025,0.6621211023420598,Bahrain Grand Prix,94.57,2022,0.0,0.0
27,Aston Martin,93.971,94.76275,0.7780187578072868,Bahrain Grand Prix,94.57,2022,0.0,0.0
31,Alpine,93.36,94.508,0.6906926475164843,Bahrain Grand Prix,94.57,2022,1.0,0.0
44,Mercedes,93.121,94.03983333333333,0.6771384439110085,Bahrain Grand Prix,94.57,2022,1.0,0.0
47,Haas F1 Team,93.085,94.09866666666669,0.6996548355359871,Bahrain Grand Prix,94.57,2022,0.0,1.0
55,Ferrari,92.52,93.55212499999999,0.6214729353519755,Bahrain Grand Prix,94.57,2022,0.0,0.0
63,Mercedes,92.529,93.59174999999999,0.8717486377964715,Bahrain Grand Prix,94.57,2022,0.0,1.0
77,Alfa Romeo,92.951,93.96327272727272,0.6163070502316926,Bahrain Grand Prix,94.57,2022,1.0,1.0
1,Red Bull Racing,89.768,90.63742857142857,0.5212172174392398,Saudi Arabian Grand Prix,91.634,2022,1.0,1.0
3,McLaren,91.186,92.16018181818181,0.5511876133622422,Saudi Arabian Grand Prix,91.634,2022,0.0,0.0
4,McLaren,90.735,91.84983333333332,0.6571051201207357,Saudi Arabian Grand Prix,91.634,2022,1.0,1.0
6,Williams,91.814,92.83754545454546,0.739926453794425,Saudi Arabian Grand Prix,91.634,2022,0.0,0.0
10,AlphaTauri,90.148,91.3333846153846,0.4826444046104507,Saudi Arabian Grand Prix,91.634,2022,1.0,1.0
11,Red Bull Racing,89.833,90.58428571428571,0.552028652021852,Saudi Arabian Grand Prix,91.634,2022,0.0,0.0
14,Alpine,90.296,90.90214285714286,0.4999712644803896,Saudi Arabian Grand Prix,91.634,2022,0.0,0.0
16,Ferrari,89.735,90.47318181818183,0.540367352856423,Saudi Arabian Grand Prix,91.634,2022,1.0,1.0
18,Aston Martin,91.067,92.03057142857143,0.5538784954799225,Saudi Arabian Grand Prix,91.634,2022,0.0,1.0
20,Haas F1 Team,90.262,91.09960000000001,0.6993278487233309,Saudi Arabian Grand Prix,91.634,2022,1.0,1.0
22,AlphaTauri,90.415,91.41135714285713,0.4742697555404605,Saudi Arabian Grand Prix,91.634,2022,0.0,0.0
23,Williams,91.374,92.26566666666666,0.6334545498034312,Saudi Arabian Grand Prix,91.634,2022,1.0,1.0
24,Alfa Romeo,90.946,91.87720000000002,0.556898518583055,Saudi Arabian Grand Prix,91.634,2022,1.0,0.0
27,Aston Martin,91.424,92.37114285714286,0.6676364341190992,Saudi Arabian Grand Prix,91.634,2022,1.0,0.0
31,Alpine,90.139,91.14959999999999,0.6778367355049444,Saudi Arabian Grand Prix,91.634,2022,1.0,1.0
44,Mercedes,90.513,91.2883,0.6263363393576976,Saudi Arabian Grand Prix,91.634,2022,0.0,1.0
47,Haas F1 Team,90.765,91.409375,0.48320827225431384,Saudi Arabian Grand Prix,91.634,2022,0.0,0.0
55,Ferrari,90.009,90.7800909090909,0.5626805091452004,Saudi Arabian Grand Prix,91.634,2022,0.0,0.0
63,Mercedes,90.664,91.3682857142857,0.4950961563995745,Saudi Arabian Grand Prix,91.634,2022,1.0,0.0
77,Alfa Romeo,90.03,91.001,0.5861562931505558,Saudi Arabian Grand Prix,91.634,2022,0.0,1.0
1,Red Bull Racing,79.223,80.37736363636363,0.6840590448634577,Australian Grand Prix,80.26,2022,0.0,1.0
3,McLaren,79.693,80.6685,0.5196818738420659,Australian Grand Prix,80.26,2022,0.0,0.0
4,McLaren,79.117,80.225,0.6362307757410016,Australian Grand Prix,80.26,2022,1.0,1.0
5,Aston Martin,81.661,82.69099999999999,0.7754357914532081,Australian Grand Prix,80.26,2022,0.0,0.0
6,Williams,81.05,82.1836,0.5823107761324711,Australian Grand Prix,80.26,2022,0.0,0.0
10,AlphaTauri,80.133,80.9001,0.6633636182366358,Australian Grand Prix,80.26,2022,1.0,0.0
11,Red Bull Racing,79.265,80.2406,0.6768794870580723,Australian Grand Prix,80.26,2022,1.0,0.0
14,Alpine,79.275,80.1787,0.65130623365664,Australian Grand Prix,80.26,2022,0.0,1.0
16,Ferrari,78.978,80.11585714285714,0.588415652062245,Australian Grand Prix,80.26,2022,1.0,1.0
18,Aston Martin,80.611,81.80925,0.566679969206604,Australian Grand Prix,80.26,2022,1.0,1.0
20,Haas F1 Team,81.025,81.6267142857143,0.42803828743490113,Australian Grand Prix,80.26,2022,0.0,0.0
22,AlphaTauri,80.071,81.04245454545455,0.5907744322091689,Australian Grand Prix,80.26,2022,0.0,1.0
23,Williams,80.958,81.94919999999999,0.6409949765793792,Australian Grand Prix,80.26,2022,1.0,1.0
24,Alfa Romeo,80.836,81.52762500000001,0.4748918133375241,Australian Grand Prix,80.26,2022,0.0,0.0
31,Alpine,79.842,80.8098,0.5238764739898135,Australian Grand Prix,80.26,2022,1.0,0.0
44,Mercedes,79.896,80.69688888888888,0.571481203043546,Australian Grand Prix,80.26,2022,0.0,1.0
47,Haas F1 Team,80.692,81.92885714285714,0.623774324706675,Australian Grand Prix,80.26,2022,1.0,1.0
55,Ferrari,79.376,80.08872727272727,0.6322453624559892,Australian Grand Prix,80.26,2022,0.0,0.0
63,Mercedes,80.096,80.95818181818181,0.659570772022065,Australian Grand Prix,80.26,2022,1.0,0.0
77,Alfa Romeo,80.008,80.713,0.6217969121827486,Australian Grand Prix,80.26,2022,1.0,1.0
1,Red Bull Racing,80.371,80.775125,0.2855058832581217,Emilia Romagna Grand Prix,78.446,2022,1.0,0.0
3,McLaren,95.625,96.00999999999999,0.384999999999998,Emilia Romagna Grand Prix,78.446,2022,0.0,0.0
4,McLaren,83.821,83.821,0.0,Emilia Romagna Grand Prix,78.446,2022,1.0,1.0
5,Aston Martin,81.155,81.76668,0.47163585275082803,Emilia Romagna Grand Prix,78.446,2022,1.0,0.0
6,Williams,81.263,82.01414285714287,0.3775414560288805,Emilia Romagna Grand Prix,78.446,2022,0.0,0.0
10,AlphaTauri,80.439,80.96667857142856,0.3143152482064821,Emilia Romagna Grand Prix,78.446,2022,0.0,0.0
